Date,SPY
2023-08-16,423.5485534667969
2023-08-17,420.3211669921875
2023-08-18,420.5234680175781
2023-08-21,423.259521484375
2023-08-22,422.113037109375
2023-08-23,426.8144226074219
2023-08-24,420.8992004394531
2023-08-25,423.8664855957031
2023-08-28,426.5544128417969
2023-08-29,432.7201232910156
2023-08-30,434.5024108886719
2023-08-31,433.8665466308594
2023-09-01,434.6758117675781
2023-09-05,432.79718017578125
2023-09-06,429.8877258300781
2023-09-07,428.5678405761719
2023-09-08,429.21331787109375
2023-09-11,432.0361022949219
2023-09-12,429.66607666015625
2023-09-13,430.1670837402344
2023-09-14,433.87615966796875
2023-09-15,428.64874267578125
2023-09-18,428.9000244140625
2023-09-19,428.0106201171875
2023-09-20,424.0757751464844
2023-09-21,417.0665588378906
2023-09-22,416.128662109375
2023-09-25,417.8786315917969
2023-09-26,411.7394714355469
2023-09-27,411.90380859375
2023-09-28,414.2917785644531
2023-09-29,413.2862854003906
2023-10-02,413.1219787597656
2023-10-03,407.5918884277344
2023-10-04,410.5599060058594
2023-10-05,410.40521240234375
2023-10-06,415.27789306640625
2023-10-09,417.9366149902344
2023-10-10,420.1119689941406
2023-10-11,421.83282470703125
2023-10-12,419.2611389160156
2023-10-13,417.1728210449219
2023-10-16,421.5621337890625
2023-10-17,421.5427551269531
